time_yrs,n.risk,n.event,n.censor,estimate,std.error,conf.high,conf.low,strata
0.539356605065024,2318,1,0,0.970335154807674,0.00357403483775183,0.977156195467898,0.963561728434607,chemo=0
0.544832306639288,2317,1,0,0.969916365358038,0.00360001077804456,0.976784190788155,0.963096828000745,chemo=0
0.553045859000684,2316,1,0,0.969497575908401,0.00362582282776755,0.97641183205289,0.962632281622487,chemo=0
0.555783709787817,2315,2,0,0.968659997009128,0.00367696915319035,0.975666080415166,0.961704223033415,chemo=0
0.561259411362081,2313,2,0,0.967822418109855,0.00372750045218656,0.974918994244305,0.960777498977813,chemo=0
0.563997262149213,2311,2,0,0.966984839210583,0.00377744162905284,0.974170623768859,0.959852059227129,chemo=0
0.566735112936345,2309,1,0,0.966566049760946,0.00380219826837234,0.973795971742828,0.959389806140221,chemo=0
0.569472963723477,2308,2,0,0.965728470861673,0.00385129753887554,0.973045762161118,0.958466205496304,chemo=0
0.572210814510609,2306,1,0,0.965309681412037,0.0038756454696484,0.972670215311675,0.958004847233059,chemo=0
0.580424366872005,2305,1,0,0.9648908919624,0.0038998623298213,0.97229438062607,0.95754377680606,chemo=0
0.588637919233402,2304,2,0,0.964053313063127,0.00394791258113363,0.971541867446281,0.956622479760895,chemo=0
0.591375770020534,2302,1,0,0.963634523613491,0.00397175066518776,0.971165198444985,0.95616224364984,chemo=0
0.594113620807666,2301,3,0,0.962378155264582,0.00404254350469152,0.97003359594329,0.954783130814992,chemo=0
0.59958932238193,2298,1,0,0.961959365814945,0.00406590771313878,0.969655877586162,0.954323944060108,chemo=0
0.602327173169062,2297,1,0,0.961540576365309,0.00408915860540925,0.969277907327863,0.95386500920648,chemo=0
0.616016427104723,2296,2,0,0.960702997466036,0.0041353281819321,0.968521226798694,0.952947879512051,chemo=0
0.618754277891855,2294,1,0,0.960284208016399,0.00415825060674612,0.968142524113312,0.952489677085762,chemo=0
0.621492128678987,2293,2,0,0.959446629117126,0.00420377971182473,0.967384412124613,0.951573978851375,chemo=0
0.626967830253251,2291,1,0,0.95902783966749,0.00422638984491552,0.967005009829705,0.951116476034868,chemo=0
0.632443531827515,2290,2,0,0.958190260768217,0.00427130957397359,0.966245529496993,0.950202146145009,chemo=0
0.635181382614648,2288,1,0,0.95777147131858,0.00429362236505424,0.965865457950355,0.94974531258049,chemo=0
0.65160848733744,2287,1,0,0.957352681868944,0.00431583917087564,0.965485169677699,0.949288695742076,chemo=0
0.654346338124572,2286,2,1,0.956515102969671,0.0043599907903848,0.9647239550799,0.948376100117992,chemo=0
0.657084188911704,2283,1,0,0.956096130081818,0.00438194767417436,0.96434288586464,0.947919897949803,chemo=0
0.659822039698836,2282,1,0,0.955677157193964,0.00440381419292333,0.963961611334142,0.947463901096938,chemo=0
0.662559890485969,2281,3,0,0.954420238530403,0.00446888504436544,0.962816583303358,0.946097114978156,chemo=0
0.665297741273101,2278,1,0,0.95400126564255,0.00449040343212279,0.96243451464971,0.94564191224879,chemo=0
0.670773442847365,2277,2,0,0.953163319866843,0.00453318986209812,0.961669803656109,0.944732080476623,chemo=0
0.673511293634497,2275,2,0,0.952325374091136,0.00457565045656127,0.96090434397258,0.943822997394734,chemo=0
0.676249144421629,2273,2,0,0.951487428315429,0.0046177943980526,0.960138154328675,0.942914644273573,chemo=0
0.678986995208761,2271,0,1,0.951487428315429,0.0046177943980526,0.960138154328675,0.942914644273573,chemo=0
0.687200547570157,2270,3,0,0.950229955943205,0.00468049057007543,0.95898708451907,0.941552794347222,chemo=0
0.698151950718686,2267,2,0,0.94939164102839,0.00472191640059541,0.958218841496449,0.940645757546315,chemo=0
0.700889801505818,2265,1,0,0.948972483570983,0.00474252082922758,0.95783446716703,0.940192491964103,chemo=0
0.70362765229295,2264,1,0,0.948553326113575,0.00476305421793056,0.957449926917876,0.939739392301714,chemo=0
0.706365503080082,2263,2,0,0.94771501119876,0.00480391161135991,0.956680356299844,0.938833683096929,chemo=0
0.709103353867214,2261,2,0,0.946876696283944,0.00484449586521759,0.955910144543041,0.937928615031271,chemo=0
0.711841204654346,2259,3,1,0.945619223911721,0.0049048753387798,0.95475365594344,0.936572183897851,chemo=0
0.714579055441478,2255,1,0,0.945199880575175,0.00492489037476501,0.954367699778253,0.936120129009926,chemo=0
0.722792607802875,2254,0,1,0.945199880575175,0.00492489037476501,0.954367699778253,0.936120129009926,chemo=0
0.733744010951403,2253,1,0,0.944780351111981,0.00494485974021503,0.953981438529301,0.935668007569796,chemo=0
0.739219712525667,2252,1,0,0.944360821648788,0.00496476642078765,0.953595028422992,0.935216034987112,chemo=0
0.7419575633128,2251,1,0,0.943941292185594,0.00498461119092392,0.953208471046724,0.934764209674478,chemo=0
0.744695414099932,2250,1,0,0.9435217627224,0.00500439481050532,0.952821767958425,0.934312530073967,chemo=0
0.750171115674196,2249,1,0,0.943102233259207,0.00502411802523439,0.952434920687311,0.933860994656359,chemo=0
0.761122518822724,2248,2,0,0.94226317433282,0.00506338615424747,0.951660799574384,0.932958350392118,chemo=0
0.763860369609856,2246,3,0,0.941004585943239,0.00512185317853061,0.95049857319365,0.931605428707783,chemo=0
0.766598220396988,2243,1,0,0.940585056480045,0.00514122887476174,0.950110891421642,0.931154727791617,chemo=0
0.774811772758385,2242,1,0,0.940165527016852,0.00516054901849135,0.949723075426601,0.930704161098576,chemo=0
0.780287474332649,2241,1,0,0.939745997553658,0.00517981425427698,0.949335126532738,0.930253727304449,chemo=0
0.783025325119781,2240,2,0,0.938906938627271,0.00521818252418919,0.948558835231628,0.929353253229854,chemo=0
0.788501026694045,2238,1,0,0.938487409164077,0.00523728679218811,0.94817049536068,0.928903210413086,chemo=0
0.793976728268309,2237,1,0,0.938067879700884,0.00525633862051119,0.947782027664562,0.928453295421582,chemo=0
0.799452429842574,2236,1,0,0.93764835023769,0.00527533860004422,0.947393433358519,0.928003507040095,chemo=0
0.804928131416838,2235,2,0,0.936809291311303,0.00531318532663507,0.946615869676771,0.92710430534706,chemo=0
0.813141683778234,2233,0,1,0.936809291311303,0.00531318532663507,0.946615869676771,0.92710430534706,chemo=0
0.815879534565366,2232,0,1,0.936809291311303,0.00531318532663507,0.946615869676771,0.92710430534706,chemo=0
0.82135523613963,2231,1,0,0.936389385757152,0.00533206696207394,0.946226585192193,0.926654456216277,chemo=0
0.824093086926763,2230,2,1,0.93554957464885,0.00536968145478001,0.945447650199602,0.925755123978425,chemo=0
0.826830937713895,2227,2,0,0.934709386436323,0.005407134685827,0.944667915508134,0.924855838490308,chemo=0
0.829568788501027,2225,1,0,0.934289292330059,0.00542578943871457,0.944277870322728,0.924406373586061,chemo=0
0.837782340862423,2224,1,0,0.933869198223796,0.00544439697020666,0.94388770799281,0.923957025826421,chemo=0
0.845995893223819,2223,1,0,0.933449104117532,0.00546295778529657,0.943497429558908,0.92350779417086,chemo=0
0.848733744010951,2222,1,0,0.933029010011269,0.00548147238097506,0.94310703604525,0.923058677595148,chemo=0
0.856947296372348,2221,2,0,0.932188821798742,0.00551836486310535,0.942325907796229,0.922160785665712,chemo=0
0.862422997946612,2219,1,1,0.931768727692478,0.0055367437050949,0.941935175030999,0.921712008341855,chemo=0
0.865160848733744,2217,1,0,0.931348444098571,0.00555509475915983,0.941544170050971,0.921263124891816,chemo=0
0.870636550308008,2216,1,0,0.930928160504663,0.00557340187857763,0.941153054681985,0.920814351830828,chemo=0
0.876112251882272,2215,1,0,0.930507876910756,0.0055916655171432,0.940761829860216,0.92036568822272,chemo=0
0.881587953456537,2214,1,0,0.930087593316849,0.00560988612176391,0.940370496507787,0.919917133145366,chemo=0
0.887063655030801,2213,2,0,0.929247026129034,0.00564619998323602,0.939587507830946,0.919020344962928,chemo=0
0.898015058179329,2211,1,0,0.928826742535127,0.00566429410076077,0.939195854283141,0.918572110081237,chemo=0
0.903490759753593,2210,1,0,0.92840645894122,0.00568234690596052,0.938804095758439,0.918123980176539,chemo=0
0.908966461327858,2209,2,0,0.927565891753405,0.00571833023166048,0.938020267190495,0.91722803188597,chemo=0
0.91170431211499,2207,4,0,0.925884757377776,0.00578981897730438,0.936451387185203,0.915437358175391,chemo=0
0.914442162902122,2203,1,0,0.925464473783868,0.00580759387339287,0.936058917117084,0.914989939814784,chemo=0
0.922655715263518,2202,3,0,0.924203623002146,0.00586069108125212,0.934880919189053,0.913648272457217,chemo=0
0.92539356605065,2199,1,0,0.923783339408239,0.00587831553782852,0.934488059815638,0.913201243402294,chemo=0
0.930869267624914,2198,1,0,0.923363055814332,0.00589590328250186,0.934095104972971,0.91275430981672,chemo=0
0.939082819986311,2197,1,0,0.922942772220425,0.00591345466459211,0.933702055383663,0.912307470977885,chemo=0
0.941820670773443,2196,1,1,0.922522488626517,0.00593097002865066,0.93330891176055,0.911860726172952,chemo=0
0.944558521560575,2194,1,0,0.922102013472175,0.0059484656324545,0.932915510105601,0.911413856923863,chemo=0
0.947296372347707,2193,1,1,0.921681538317833,0.00596592582197871,0.932522015645618,0.910967080479908,chemo=0
0.952772073921971,2191,1,0,0.921260871253334,0.00598336681909822,0.932128263923471,0.910520178124469,chemo=0
0.955509924709103,2190,2,0,0.920419537124335,0.00601814466015385,0.931340486327198,0.909626647565869,chemo=0
0.958247775496235,2188,2,0,0.919578202995337,0.00605278576807578,0.93055234762038,0.90873347811821,chemo=0
0.960985626283368,2186,1,0,0.919157535930837,0.0060700558330081,0.930158144477676,0.908287027183822,chemo=0
0.966461327857632,2185,1,1,0.918736868866338,0.00608729264953915,0.929763852993101,0.907840664591406,chemo=0
0.969199178644764,2183,2,0,0.917895149334624,0.00612169917293025,0.928974674667648,0.906947765259001,chemo=0
0.974674880219028,2181,1,0,0.917474289568766,0.00613885366200342,0.928579955239256,0.906501445858614,chemo=0
0.97741273100616,2180,2,1,0.916632570037052,0.0061730665577494,0.927790258881506,0.905609064559106,chemo=0
0.982888432580424,2177,2,0,0.915790463863385,0.00620718450186376,0.926999888545797,0.904716585261682,chemo=0
0.988364134154689,2175,3,0,0.914527304602883,0.0062581291961258,0.925813705676686,0.903378493681848,chemo=0
0.991101984941821,2172,1,0,0.91410625151605,0.00627504992664933,0.925418146351845,0.902932628190577,chemo=0
0.996577686516085,2171,1,0,0.913685198429216,0.00629194068513098,0.925022505431963,0.902486844294447,chemo=0
0.999315537303217,2170,2,1,0.912843092255548,0.00632563333143602,0.924230980974344,0.901595519120347,chemo=0
1.00205338809035,2167,1,0,0.912421844866413,0.00634245122821964,0.923834929826173,0.901149757507083,chemo=0
1.00752908966461,2166,2,0,0.911579350088143,0.00637600026447804,0.923042589230251,0.900258472580441,chemo=0
1.02121834360027,2164,2,0,0.910736855309873,0.00640943527948627,0.922249934333518,0.89936750195502,chemo=0
1.02669404517454,2162,1,0,0.910315607920738,0.00642611063872738,0.921853490286668,0.898922133240945,chemo=0
1.02943189596167,2161,2,0,0.909473113142468,0.00645937825515698,0.921060371473145,0.89803162653293,chemo=0
1.03490759753593,2159,2,0,0.908630618364198,0.0064925366292162,0.920266948269381,0.897141424215566,chemo=0
1.03764544832307,2157,2,2,0.907788123585928,0.00652558759576509,0.919473224481126,0.896251522483107,chemo=0
1.04312114989733,2153,4,0,0.90610156878131,0.00659149622091362,0.917883523433768,0.894470847321178,chemo=0
1.04859685147159,2149,0,2,0.90610156878131,0.00659149622091362,0.917883523433768,0.894470847321178,chemo=0
1.05133470225873,2147,2,0,0.905257505838803,0.00662435681827625,0.917087548879305,0.893580065369899,chemo=0
1.05407255304586,2145,2,0,0.904413442896296,0.00665711609369013,0.916291286019528,0.892689571724355,chemo=0
1.05954825462012,2143,1,0,0.903991411425042,0.00667345825530177,0.915893047552961,0.89224443193842,chemo=0
1.06228610540726,2142,1,0,0.903569379953789,0.00668977570543681,0.915494738294004,0.89179936294498,chemo=0
1.06502395619439,2141,1,0,0.903147348482535,0.00670606864575252,0.915096358660934,0.891354364325759,chemo=0
1.06776180698152,2140,1,0,0.902725317011282,0.00672233727572123,0.914697909067494,0.890909435667014,chemo=0
1.07323750855578,2139,1,0,0.902303285540028,0.00673858179266413,0.914299389922963,0.890464576559466,chemo=0
1.07597535934292,2138,1,0,0.901881254068775,0.00675480239178426,0.913900801632223,0.890019786598233,chemo=0
1.07871321013005,2137,3,1,0.900615159655014,0.0068033226031435,0.912704625866995,0.888685827608181,chemo=0
1.08145106091718,2133,1,0,0.900192930325593,0.00681946455222434,0.912305591452926,0.888241088731714,chemo=0
1.08418891170431,2132,1,0,0.899770700996172,0.0068355834788308,0.911906489727694,0.887796417166518,chemo=0
1.08692676249144,2131,2,0,0.89892624233733,0.00686775299749598,0.911108085863572,0.886907274450104,chemo=0
1.09240246406571,2129,1,0,0.898504013007909,0.00688380395124224,0.910708784474717,0.886462802548852,chemo=0
1.09514031485284,2128,1,0,0.898081783678488,0.00689983260594554,0.910309417274883,0.886018396458688,chemo=0
1.09787816563997,2127,2,0,0.897237325019646,0.00693182372130024,0.909510486900098,0.885129780253799,chemo=0
1.1006160164271,2125,1,0,0.896815095690225,0.00694778652901442,0.909110924444736,0.884685569419486,chemo=0
1.10335386721424,2124,1,0,0.896392866360804,0.00696372773186343,0.90871129761768,0.884241422956977,chemo=0
1.1088295687885,2123,1,0,0.895970637031383,0.00697964749901964,0.908311606769639,0.88379734051556,chemo=0
1.11430527036277,2122,1,0,0.895548407701962,0.00699554599795717,0.907911852247784,0.883353321748066,chemo=0
1.1170431211499,2121,1,0,0.895126178372541,0.00701142339447635,0.907512034395795,0.882909366310815,chemo=0
1.11978097193703,2120,0,1,0.895126178372541,0.00701142339447635,0.907512034395795,0.882909366310815,chemo=0
1.12251882272416,2119,1,0,0.894703749784352,0.00702729480886753,0.907111978122343,0.882465251462281,chemo=0
1.12799452429843,2118,2,0,0.893858892607974,0.00705897533340438,0.906311677596775,0.881577209744204,chemo=0
1.13073237508556,2116,1,0,0.893436464019785,0.00707478476476886,0.905911434010307,0.881133282209014,chemo=0
1.13347022587269,2115,2,0,0.892591606843407,0.00710634275697155,0.905110761829545,0.880245612146789,chemo=0
1.13894592744695,2113,1,0,0.892169178255218,0.00712209162970882,0.90471033388143,0.879801868973576,chemo=0
1.14715947980835,2112,1,0,0.891746749667029,0.00713782062562319,0.904309845120359,0.87935818661343,chemo=0
1.14989733059548,2111,2,0,0.890901892490651,0.00716921959437225,0.903508686417393,0.878471003074291,chemo=0
1.15537303216975,2109,1,0,0.890479463902462,0.00718488986727701,0.903108017096941,0.878027501273858,chemo=0
1.15811088295688,2108,1,0,0.890057035314273,0.00720054086353899,0.902707288206497,0.877584059043527,chemo=0
1.16632443531828,2107,1,0,0.889634606726084,0.00721617272965811,0.902306500049381,0.87714067607998,chemo=0
1.16906228610541,2106,1,0,0.889212178137895,0.00723178561075498,0.901905652926024,0.876697352082783,chemo=0
1.17180013689254,2105,1,0,0.888789749549706,0.00724737965058969,0.901504747134008,0.876254086754358,chemo=0
1.18001368925394,2104,1,0,0.888367320961517,0.00726295499158029,0.9011037829681,0.875810879799936,chemo=0
1.18275154004107,2103,0,1,0.888367320961517,0.00726295499158029,0.9011037829681,0.875810879799936,chemo=0
1.1854893908282,2102,1,1,0.887944691408252,0.00727852656791204,0.900702582982684,0.875367507428648,chemo=0
1.18822724161533,2100,1,0,0.88752186060282,0.00729409448804711,0.900301147066964,0.874923969178619,chemo=0
1.19096509240246,2099,0,1,0.88752186060282,0.00729409448804711,0.900301147066964,0.874923969178619,chemo=0
1.19644079397673,2098,2,0,0.886675795912064,0.00732520496515509,0.899497745600858,0.874036617547185,chemo=0
1.19917864476386,2096,1,0,0.886252763566686,0.00734073294120269,0.899095958829273,0.87359302777017,chemo=0
1.20191649555099,2095,1,0,0.885829731221308,0.00735624292393713,0.89869411507439,0.873149494976566,chemo=0
1.20465434633812,2094,1,0,0.88540669887593,0.00737173504807722,0.898292214614747,0.872706018887835,chemo=0
1.21013004791239,2093,1,0,0.884983666530553,0.00738720944712183,0.897890257726321,0.872262599228001,chemo=0
1.21286789869952,2092,2,0,0.884137601839797,0.00741810559791666,0.897086175754406,0.871375928103737,chemo=0
1.21834360027379,2090,1,0,0.883714569494419,0.00743352761070829,0.896684051210348,0.870932676099876,chemo=0
1.22108145106092,2089,1,0,0.883291537149041,0.00744893242051809,0.896281871316433,0.870489479445986,chemo=0
1.22929500342231,2088,3,0,0.882022440112907,0.00749504490278396,0.895075002160161,0.86916021895953,chemo=0
1.23203285420945,2085,1,1,0.88159940776753,0.00751038216581471,0.894672603479686,0.868717241092658,chemo=0
1.23477070499658,2083,2,0,0.880752936900734,0.00754103645222213,0.89386728342938,0.867830997106355,chemo=0
1.24298425735797,2081,0,1,0.880752936900734,0.00754103645222213,0.89386728342938,0.867830997106355,chemo=0
1.24572210814511,2080,2,0,0.879906059076791,0.00757165462803505,0.89306138712871,0.866944516870558,chemo=0
1.24845995893224,2078,1,0,0.87948262016482,0.00758693940261653,0.892658358960879,0.866501356770328,chemo=0
1.25119780971937,2077,1,0,0.879059181252848,0.00760220812693804,0.892255277775153,0.86605824968811,chemo=0
1.2539356605065,2076,2,0,0.878212303428905,0.007632697894593,0.89144895731848,0.865172193609245,chemo=0
1.25941136208077,2074,1,0,0.877788864516933,0.00764791917033412,0.891045718526512,0.864729244133618,chemo=0
1.2621492128679,2073,0,2,0.877788864516933,0.00764791917033412,0.891045718526512,0.864729244133618,chemo=0
1.26488706365503,2071,1,0,0.877365016682787,0.00766315422151064,0.890642063817424,0.864285894155326,chemo=0
1.26762491444216,2070,2,1,0.876517321014495,0.00769357780101917,0.889834598556498,0.863399350041845,chemo=0
1.2703627652293,2067,1,0,0.87609326812576,0.0077087812444717,0.889430605900591,0.862955928616943,chemo=0
1.27310061601643,2066,1,1,0.875669215237025,0.00772396944374221,0.889026561815301,0.862512558621542,chemo=0
1.27583846680356,2064,1,0,0.87524495689631,0.00773915720515574,0.888622283531298,0.862069012638532,chemo=0
1.28131416837782,2063,2,0,0.874396440214879,0.00776948766011373,0.887813573969861,0.861182073666298,chemo=0
1.28678986995209,2061,1,1,0.873972181874163,0.0077846305718858,0.887409143141186,0.860738680228316,chemo=0
1.28952772073922,2059,1,0,0.873547717482772,0.00779977343807259,0.88700447821934,0.860295109503003,chemo=0
1.29226557152635,2058,2,0,0.87269878869999,0.00783001529171596,0.886194997753444,0.85940811867494,chemo=0
1.29500342231348,2056,2,0,0.871849859917208,0.00786019934518021,0.885385317905637,0.858521327229268,chemo=0
1.29774127310062,2054,2,1,0.871000931134426,0.00789032643235773,0.884575440387976,0.857634733453932,chemo=0
1.30321697467488,2051,0,1,0.871000931134426,0.00789032643235773,0.884575440387976,0.857634733453932,chemo=0
1.30595482546201,2050,1,2,0.870576052631433,0.00790539821513042,0.884170058304785,0.857191053119862,chemo=0
1.30869267624914,2047,1,0,0.870150759005331,0.0079204854120928,0.883764256581158,0.856746963637833,chemo=0
1.31143052703628,2046,1,0,0.869725465379229,0.00793555863822564,0.883358405896215,0.856302923117242,chemo=0
1.31964407939767,2045,0,1,0.869725465379229,0.00793555863822564,0.883358405896215,0.856302923117242,chemo=0
1.3223819301848,2044,1,2,0.869299963683838,0.00795063272296202,0.882952320608323,0.855858701792734,chemo=0
1.32785763175907,2041,1,0,0.868874045034311,0.00796572251325416,0.882545814205573,0.855414069142518,chemo=0
1.33333333333333,2040,1,0,0.868448126384784,0.00798079853157152,0.882139259173694,0.854969485121554,chemo=0
1.3388090349076,2039,1,0,0.868022207735258,0.00799586087749946,0.881732655716597,0.854524949525932,chemo=0
1.34428473648186,2038,2,0,0.867170370436205,0.00802594494665351,0.880919304334148,0.853636022803315,chemo=0
1.35797399041752,2036,1,0,0.866744451786678,0.00804096686520241,0.880512556808424,0.85319163127669,chemo=0
1.36071184120465,2035,1,0,0.866318533137151,0.0080559755020252,0.88010576165678,0.852747287376111,chemo=0
1.36892539356605,2034,1,0,0.865892614487625,0.00807097095291255,0.879698919075042,0.85230299090575,chemo=0
1.37440109514031,2033,2,0,0.865040777188571,0.00810092267638818,0.878885092396802,0.851414539480168,chemo=0
1.37713894592745,2031,3,0,0.863763021239992,0.00814575372016564,0.877664001460502,0.850082213261672,chemo=0
1.37987679671458,2028,2,0,0.862911183940938,0.00817557779756438,0.876849709085948,0.849194227533655,chemo=0
1.38261464750171,2026,1,0,0.862485265291412,0.00819047112323942,0.876442493929317,0.84875030363919,chemo=0
1.38535249828884,2025,1,0,0.862059346641885,0.00820535209310673,0.876035233036749,0.848306425480788,chemo=0
1.39630390143737,2024,1,0,0.861633427992358,0.00822022079599438,0.875627926589196,0.847862592877497,chemo=0
1.3990417522245,2023,1,0,0.861207509342832,0.00823507732007674,0.87522057476621,0.847418805649766,chemo=0
1.40177960301164,2022,3,0,0.859929753394252,0.00827957469158277,0.873998248819484,0.846087714445102,chemo=0
1.4072553045859,2019,1,0,0.859503834744725,0.00829438336936692,0.873590717262804,0.845644106951573,chemo=0
1.40999315537303,2018,1,0,0.859077916095199,0.00830918029966402,0.873183141207969,0.845200543956327,chemo=0
